[2026-01-16T01:53:19.152Z] ACCESS: superadmin@ev.com | URL: /clinics | TokenRole: undefined
[2026-02-24T07:51:00.045Z] ACCESS: proclinic@gmail.com | URL: / | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:00.046Z] ACCESS: proclinic@gmail.com | URL: /staff | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:00.048Z] ACCESS: proclinic@gmail.com | URL: /patients | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.181Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.194Z] ACCESS: proclinic@gmail.com | URL: / | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.205Z] ACCESS: proclinic@gmail.com | URL: /staff | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.206Z] ACCESS: proclinic@gmail.com | URL: /patients | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.207Z] ACCESS: proclinic@gmail.com | URL: /appointments | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.208Z] ACCESS: proclinic@gmail.com | URL: /invoices | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.457Z] ACCESS: proclinic@gmail.com | URL: /booking-config | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.460Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.471Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.530Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.711Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.762Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:01.973Z] ACCESS: proclinic@gmail.com | URL: /templates | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:02.029Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:02.067Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:02.717Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:02.738Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:02.775Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:02.786Z] ACCESS: proclinic@gmail.com | URL: /details | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:02.805Z] ACCESS: proclinic@gmail.com | URL: /details | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:02.823Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:11.069Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:12.423Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:12.488Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:12.550Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:12.591Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:13.371Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:13.390Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:13.411Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:13.445Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:13.939Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:13.957Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:14.127Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:14.169Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:14.525Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:14.544Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:14.871Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:14.892Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-24T07:51:18.573Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:18.627Z] ACCESS: avinash@gmail.com | URL: /select-clinic | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:18.712Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:18.732Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:18.733Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.680Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.750Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.752Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.761Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.762Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.763Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.795Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.826Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.858Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.874Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.887Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.961Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:19.963Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:20.011Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:20.013Z] ACCESS: avinash@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:20.060Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:29.709Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:39.703Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:49.709Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:56.018Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:56.023Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:56.052Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:56.074Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:56.104Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:56.126Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.049Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.084Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.106Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.121Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.123Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.124Z] ACCESS: avinash@gmail.com | URL: /inventory | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.131Z] ACCESS: avinash@gmail.com | URL: /assessments | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.223Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.225Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.232Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.256Z] ACCESS: avinash@gmail.com | URL: /assessments | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.261Z] ACCESS: avinash@gmail.com | URL: /inventory | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.271Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.316Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.334Z] ACCESS: avinash@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.355Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.379Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:57.391Z] ACCESS: avinash@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:51:59.699Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:00.803Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:00.829Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:00.834Z] ACCESS: avinash@gmail.com | URL: /orders | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:00.841Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:00.867Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:00.888Z] ACCESS: avinash@gmail.com | URL: /orders | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:00.905Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:00.963Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:03.888Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:03.920Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:03.974Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:04.010Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-24T07:52:08.383Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:08.404Z] ACCESS: sakshi@gmail.com | URL: /select-clinic | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:08.481Z] ACCESS: sakshi@gmail.com | URL: /patients | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:08.485Z] ACCESS: sakshi@gmail.com | URL: /appointments | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:08.488Z] ACCESS: sakshi@gmail.com | URL: /staff | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:08.543Z] ACCESS: sakshi@gmail.com | URL: /invoices | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:09.383Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:09.431Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:09.470Z] ACCESS: sakshi@gmail.com | URL: /staff | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:09.472Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:09.478Z] ACCESS: sakshi@gmail.com | URL: /patients | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:09.493Z] ACCESS: sakshi@gmail.com | URL: /appointments | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:09.497Z] ACCESS: sakshi@gmail.com | URL: /invoices | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:09.561Z] ACCESS: sakshi@gmail.com | URL: /stats?role=ACCOUNTANT | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:09.563Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:09.598Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:09.646Z] ACCESS: sakshi@gmail.com | URL: /stats?role=ACCOUNTANT | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:09.743Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:11.244Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:11.265Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:11.424Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:11.442Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:19.416Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:21.243Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:21.269Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:21.335Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:21.372Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:28.007Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:28.029Z] ACCESS: sakshi@gmail.com | URL: /select-clinic | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:28.119Z] ACCESS: sakshi@gmail.com | URL: /patients | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:28.135Z] ACCESS: sakshi@gmail.com | URL: /staff | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:28.136Z] ACCESS: sakshi@gmail.com | URL: /appointments | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:28.189Z] ACCESS: sakshi@gmail.com | URL: /invoices | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:28.990Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:29.060Z] ACCESS: sakshi@gmail.com | URL: /patients | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:29.062Z] ACCESS: sakshi@gmail.com | URL: /appointments | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:29.070Z] ACCESS: sakshi@gmail.com | URL: /invoices | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:29.072Z] ACCESS: sakshi@gmail.com | URL: /staff | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:29.073Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:29.099Z] ACCESS: sakshi@gmail.com | URL: /stats?role=ACCOUNTANT | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:29.122Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:29.192Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:29.318Z] ACCESS: sakshi@gmail.com | URL: /stats?role=ACCOUNTANT | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:29.374Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:29.510Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:31.319Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:31.341Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:31.430Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:31.452Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:32.472Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:32.496Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:32.546Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:32.573Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:39.017Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:49.015Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:52:59.014Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:53:09.014Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:53:19.012Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:53:29.016Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:53:39.019Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:53:49.012Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:53:59.022Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:04.243Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:04.260Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:04.338Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:04.358Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:06.568Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:06.583Z] ACCESS: sakshi@gmail.com | URL: /stats?role=ACCOUNTANT | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:06.595Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:06.627Z] ACCESS: sakshi@gmail.com | URL: /stats?role=ACCOUNTANT | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:06.641Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:06.695Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:09.013Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:15.949Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:15.978Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:16.115Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:16.148Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:17.069Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:17.094Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:17.140Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:17.165Z] ACCESS: sakshi@gmail.com | URL: /clinics/my | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:19.018Z] ACCESS: sakshi@gmail.com | URL: /unread-count | DbRole: ACCOUNTANT | TokenRole: ACCOUNTANT
[2026-02-24T07:54:23.689Z] ACCESS: kunal@gmail.com | URL: /clinics/my | DbRole: DOCUMENT_CONTROLLER | TokenRole: DOCUMENT_CONTROLLER
[2026-02-24T07:54:23.720Z] ACCESS: kunal@gmail.com | URL: /select-clinic | DbRole: DOCUMENT_CONTROLLER | TokenRole: DOCUMENT_CONTROLLER
[2026-02-24T07:54:23.822Z] ACCESS: kunal@gmail.com | URL: /patients | DbRole: DOCUMENT_CONTROLLER | TokenRole: DOCUMENT_CONTROLLER
[2026-02-24T07:54:24.861Z] ACCESS: kunal@gmail.com | URL: /clinics/my | DbRole: DOCUMENT_CONTROLLER | TokenRole: DOCUMENT_CONTROLLER
[2026-02-24T07:54:24.882Z] ACCESS: kunal@gmail.com | URL: /clinics/my | DbRole: DOCUMENT_CONTROLLER | TokenRole: DOCUMENT_CONTROLLER
[2026-02-24T07:54:24.964Z] ACCESS: kunal@gmail.com | URL: /patients | DbRole: DOCUMENT_CONTROLLER | TokenRole: DOCUMENT_CONTROLLER
[2026-02-24T07:54:24.974Z] ACCESS: kunal@gmail.com | URL: /unread-count | DbRole: DOCUMENT_CONTROLLER | TokenRole: DOCUMENT_CONTROLLER
[2026-02-24T07:54:24.975Z] ACCESS: kunal@gmail.com | URL: /records | DbRole: DOCUMENT_CONTROLLER | TokenRole: DOCUMENT_CONTROLLER
[2026-02-24T07:54:24.977Z] ACCESS: kunal@gmail.com | URL: /stats | DbRole: DOCUMENT_CONTROLLER | TokenRole: DOCUMENT_CONTROLLER
